exp,condition,participant,trialno,aiming_target,rotation_deg,aimingdeviation_deg,arrow_offset,phase
4,aiming,33ae4b,38,135,45,-14,15,rotation
4,aiming,33ae4b,39,75,45,-14,15,rotation
4,aiming,33ae4b,40,105,45,-14,15,rotation
4,aiming,33ae4b,41,105,45,-15,15,rotation
4,aiming,33ae4b,42,135,45,-16,15,rotation
4,aiming,33ae4b,43,45,45,-15,15,rotation
4,aiming,33ae4b,44,75,45,-13,15,rotation
4,aiming,33ae4b,45,105,45,-14,15,rotation
4,aiming,33ae4b,46,45,45,-15,15,rotation
4,aiming,33ae4b,47,75,45,-15,15,rotation
4,aiming,33ae4b,48,135,45,-15,15,rotation
4,aiming,33ae4b,49,135,45,-14,15,rotation
4,aiming,33ae4b,50,45,45,-12,15,rotation
4,aiming,33ae4b,51,105,45,-14,15,rotation
4,aiming,33ae4b,52,75,45,-9,15,rotation
4,aiming,33ae4b,53,135,45,-10,15,rotation
4,aiming,33ae4b,54,75,45,-9,15,rotation
4,aiming,33ae4b,55,45,45,-12,15,rotation
4,aiming,33ae4b,56,105,45,-13,15,rotation
4,aiming,33ae4b,57,135,45,-11,15,rotation
4,aiming,33ae4b,58,75,45,-8,15,rotation
4,aiming,33ae4b,59,45,45,-6,15,rotation
4,aiming,33ae4b,60,105,45,-7,15,rotation
4,aiming,33ae4b,61,75,45,-7,15,rotation
4,aiming,33ae4b,62,45,45,-6,15,rotation
4,aiming,33ae4b,63,135,45,-8,15,rotation
4,aiming,33ae4b,64,105,45,-9,15,rotation
4,aiming,33ae4b,65,75,45,-6,15,rotation
4,aiming,33ae4b,66,105,45,-7,15,rotation
4,aiming,33ae4b,67,45,45,-6,15,rotation
4,aiming,33ae4b,68,135,45,-7,15,rotation
4,aiming,33ae4b,69,105,45,-6,15,rotation
4,aiming,33ae4b,70,75,45,-6,15,rotation
4,aiming,33ae4b,71,45,45,-4,15,rotation
4,aiming,33ae4b,72,135,45,-6,15,rotation
4,aiming,33ae4b,73,135,45,-5,15,rotation
4,aiming,33ae4b,74,45,45,-5,15,rotation
4,aiming,33ae4b,75,105,45,-5,15,rotation
4,aiming,33ae4b,76,75,45,-5,15,rotation
4,aiming,33ae4b,77,45,45,-5,15,rotation
4,aiming,33ae4b,78,105,45,-6,15,rotation
4,aiming,33ae4b,79,135,45,-6,15,rotation
4,aiming,33ae4b,80,75,45,-5,15,rotation
4,aiming,33ae4b,81,45,45,-5,15,rotation
4,aiming,33ae4b,82,105,45,-4,15,rotation
4,aiming,33ae4b,83,135,45,-5,15,rotation
4,aiming,33ae4b,84,75,45,-5,15,rotation
4,aiming,33ae4b,85,45,45,-4,15,rotation
4,aiming,33ae4b,86,135,45,-6,15,rotation
4,aiming,33ae4b,87,75,45,-6,15,rotation
4,aiming,33ae4b,88,105,45,-5,15,rotation
4,aiming,33ae4b,89,135,45,-6,15,rotation
4,aiming,33ae4b,90,105,45,-6,15,rotation
4,aiming,33ae4b,91,45,45,-5,15,rotation
4,aiming,33ae4b,92,75,45,-5,15,rotation
4,aiming,33ae4b,93,45,45,-5,15,rotation
4,aiming,33ae4b,94,75,45,-6,15,rotation
4,aiming,33ae4b,95,135,45,-5,15,rotation
4,aiming,33ae4b,96,105,45,-5,15,rotation
4,aiming,33ae4b,97,75,45,-5,15,rotation
4,aiming,33ae4b,98,135,45,-4,15,rotation
4,aiming,33ae4b,99,45,45,-6,15,rotation
4,aiming,33ae4b,100,105,45,-5,15,rotation
4,aiming,33ae4b,101,105,45,-5,15,rotation
4,aiming,33ae4b,102,135,45,-6,15,rotation
4,aiming,33ae4b,103,75,45,-5,15,rotation
4,aiming,33ae4b,104,45,45,-5,15,rotation
4,aiming,33ae4b,105,135,45,-5,15,rotation
4,aiming,33ae4b,106,75,45,-6,15,rotation
4,aiming,33ae4b,107,45,45,-5,15,rotation
4,aiming,33ae4b,108,105,45,-5,15,rotation
4,aiming,33ae4b,109,135,45,-5,15,rotation
4,aiming,33ae4b,110,45,45,-4,15,rotation
4,aiming,33ae4b,111,105,45,-7,15,rotation
4,aiming,33ae4b,112,75,45,-5,15,rotation
4,aiming,33ae4b,113,45,45,-5,15,rotation
4,aiming,33ae4b,114,105,45,-4,15,rotation
4,aiming,33ae4b,115,135,45,-5,15,rotation
4,aiming,33ae4b,116,75,45,-4,15,rotation
4,aiming,33ae4b,117,45,45,-6,15,rotation
4,aiming,33ae4b,118,75,45,-5,15,rotation
4,aiming,33ae4b,119,105,45,-4,15,rotation
4,aiming,33ae4b,120,135,45,-5,15,rotation
4,aiming,dc5312,1,75,0,-1,15,baseline
4,aiming,dc5312,2,45,0,1,15,baseline
4,aiming,dc5312,3,135,0,-1,15,baseline
4,aiming,dc5312,4,105,0,0,15,baseline
4,aiming,dc5312,5,75,0,0,15,baseline
4,aiming,dc5312,6,105,0,0,15,baseline
4,aiming,dc5312,7,135,0,1,15,baseline
4,aiming,dc5312,8,45,0,0,15,baseline
4,aiming,dc5312,9,75,0,0,15,baseline
4,aiming,dc5312,10,45,0,0,15,baseline
4,aiming,dc5312,11,135,0,0,15,baseline
4,aiming,dc5312,12,105,0,0,15,baseline
4,aiming,dc5312,13,75,0,0,15,baseline
4,aiming,dc5312,14,135,0,2,15,baseline
4,aiming,dc5312,15,45,0,-1,15,baseline
4,aiming,dc5312,16,105,0,2,15,baseline
4,aiming,dc5312,17,45,0,0,15,baseline
4,aiming,dc5312,18,105,0,0,15,baseline
4,aiming,dc5312,19,75,0,0,15,baseline
4,aiming,dc5312,20,135,0,0,15,baseline
4,aiming,dc5312,21,135,45,2,15,rotation
4,aiming,dc5312,22,105,45,1,15,rotation
4,aiming,dc5312,23,75,45,0,15,rotation
4,aiming,dc5312,24,45,45,1,15,rotation
4,aiming,dc5312,25,105,45,1,15,rotation
4,aiming,dc5312,26,75,45,0,15,rotation
4,aiming,dc5312,27,135,45,-1,15,rotation
4,aiming,dc5312,28,45,45,1,15,rotation
4,aiming,dc5312,29,105,45,0,15,rotation
4,aiming,dc5312,30,135,45,-1,15,rotation
4,aiming,dc5312,31,75,45,1,15,rotation
4,aiming,dc5312,32,45,45,1,15,rotation
4,aiming,dc5312,33,135,45,-1,15,rotation
4,aiming,dc5312,34,45,45,0,15,rotation
4,aiming,dc5312,35,75,45,0,15,rotation
4,aiming,dc5312,36,105,45,-2,15,rotation
4,aiming,dc5312,37,135,45,-1,15,rotation
4,aiming,dc5312,38,105,45,0,15,rotation
4,aiming,dc5312,39,45,45,-1,15,rotation
4,aiming,dc5312,40,75,45,1,15,rotation
4,aiming,dc5312,41,135,45,0,15,rotation
4,aiming,dc5312,42,105,45,0,15,rotation
4,aiming,dc5312,43,45,45,0,15,rotation
4,aiming,dc5312,44,75,45,0,15,rotation
4,aiming,dc5312,45,75,45,0,15,rotation
4,aiming,dc5312,46,135,45,0,15,rotation
4,aiming,dc5312,47,45,45,1,15,rotation
4,aiming,dc5312,48,105,45,0,15,rotation
4,aiming,dc5312,49,75,45,0,15,rotation
4,aiming,dc5312,50,135,45,-2,15,rotation
4,aiming,dc5312,51,105,45,-1,15,rotation
4,aiming,dc5312,52,45,45,1,15,rotation
4,aiming,dc5312,53,75,45,0,15,rotation
4,aiming,dc5312,54,105,45,0,15,rotation
4,aiming,dc5312,55,135,45,0,15,rotation
4,aiming,dc5312,56,45,45,1,15,rotation
4,aiming,dc5312,57,135,45,0,15,rotation
4,aiming,dc5312,58,45,45,1,15,rotation
4,aiming,dc5312,59,105,45,1,15,rotation
4,aiming,dc5312,60,75,45,0,15,rotation
4,aiming,dc5312,61,135,45,0,15,rotation
4,aiming,dc5312,62,45,45,2,15,rotation
4,aiming,dc5312,63,75,45,1,15,rotation
4,aiming,dc5312,64,105,45,0,15,rotation
4,aiming,dc5312,65,45,45,1,15,rotation
4,aiming,dc5312,66,135,45,NA,15,rotation
4,aiming,dc5312,67,105,45,0,15,rotation
4,aiming,dc5312,68,75,45,0,15,rotation
4,aiming,dc5312,69,105,45,-1,15,rotation
4,aiming,dc5312,70,135,45,0,15,rotation
4,aiming,dc5312,71,75,45,1,15,rotation
4,aiming,dc5312,72,45,45,2,15,rotation
4,aiming,dc5312,73,135,45,0,15,rotation
4,aiming,dc5312,74,75,45,-2,15,rotation
4,aiming,dc5312,75,105,45,0,15,rotation
4,aiming,dc5312,76,45,45,2,15,rotation
4,aiming,dc5312,77,105,45,0,15,rotation
4,aiming,dc5312,78,135,45,1,15,rotation
4,aiming,dc5312,79,45,45,1,15,rotation
4,aiming,dc5312,80,75,45,1,15,rotation
4,aiming,dc5312,81,105,45,0,15,rotation
4,aiming,dc5312,82,45,45,0,15,rotation
4,aiming,dc5312,83,135,45,1,15,rotation
4,aiming,dc5312,84,75,45,1,15,rotation
4,aiming,dc5312,85,45,45,1,15,rotation
4,aiming,dc5312,86,135,45,1,15,rotation
4,aiming,dc5312,87,105,45,-1,15,rotation
4,aiming,dc5312,88,75,45,0,15,rotation
4,aiming,dc5312,89,105,45,-1,15,rotation
4,aiming,dc5312,90,75,45,-2,15,rotation
4,aiming,dc5312,91,135,45,0,15,rotation
4,aiming,dc5312,92,45,45,3,15,rotation
4,aiming,dc5312,93,105,45,-1,15,rotation
4,aiming,dc5312,94,45,45,1,15,rotation
4,aiming,dc5312,95,135,45,-1,15,rotation
4,aiming,dc5312,96,75,45,1,15,rotation
4,aiming,dc5312,97,75,45,-2,15,rotation
4,aiming,dc5312,98,45,45,-1,15,rotation
4,aiming,dc5312,99,135,45,0,15,rotation
4,aiming,dc5312,100,105,45,1,15,rotation
4,aiming,dc5312,101,45,45,1,15,rotation
4,aiming,dc5312,102,135,45,1,15,rotation
4,aiming,dc5312,103,105,45,0,15,rotation
4,aiming,dc5312,104,75,45,0,15,rotation
4,aiming,dc5312,105,135,45,-2,15,rotation
4,aiming,dc5312,106,45,45,1,15,rotation
4,aiming,dc5312,107,75,45,0,15,rotation
4,aiming,dc5312,108,105,45,-1,15,rotation
4,aiming,dc5312,109,45,45,0,15,rotation
4,aiming,dc5312,110,75,45,-1,15,rotation
4,aiming,dc5312,111,135,45,0,15,rotation
4,aiming,dc5312,112,105,45,2,15,rotation
4,aiming,dc5312,113,105,45,-3,15,rotation
4,aiming,dc5312,114,45,45,-2,15,rotation
4,aiming,dc5312,115,75,45,0,15,rotation
4,aiming,dc5312,116,135,45,1,15,rotation
4,aiming,dc5312,117,105,45,-2,15,rotation
4,aiming,dc5312,118,45,45,0,15,rotation
4,aiming,dc5312,119,75,45,1,15,rotation
4,aiming,dc5312,120,135,45,0,15,rotation
4,aiming,ae59ea,1,45,0,2,15,baseline
4,aiming,ae59ea,2,135,0,1,15,baseline
4,aiming,ae59ea,3,105,0,0,15,baseline
4,aiming,ae59ea,4,75,0,0,15,baseline
4,aiming,ae59ea,5,135,0,0,15,baseline
4,aiming,ae59ea,6,45,0,2,15,baseline
4,aiming,ae59ea,7,75,0,1,15,baseline
4,aiming,ae59ea,8,105,0,0,15,baseline
4,aiming,ae59ea,9,135,0,1,15,baseline
4,aiming,ae59ea,10,105,0,0,15,baseline
4,aiming,ae59ea,11,75,0,1,15,baseline
4,aiming,ae59ea,12,45,0,2,15,baseline
4,aiming,ae59ea,13,45,0,2,15,baseline
4,aiming,ae59ea,14,105,0,1,15,baseline
4,aiming,ae59ea,15,75,0,0,15,baseline
4,aiming,ae59ea,16,135,0,0,15,baseline
4,aiming,ae59ea,17,45,0,1,15,baseline
4,aiming,ae59ea,18,135,0,1,15,baseline
4,aiming,ae59ea,19,105,0,0,15,baseline
4,aiming,ae59ea,20,75,0,0,15,baseline
4,aiming,ae59ea,21,45,45,2,15,rotation
4,aiming,ae59ea,22,105,45,0,15,rotation
4,aiming,ae59ea,23,75,45,1,15,rotation
4,aiming,ae59ea,24,135,45,1,15,rotation
4,aiming,ae59ea,25,135,45,0,15,rotation
4,aiming,ae59ea,26,45,45,NA,15,rotation
4,aiming,ae59ea,27,105,45,-68,15,rotation
4,aiming,ae59ea,28,75,45,-46,15,rotation
4,aiming,ae59ea,29,45,45,-33,15,rotation
4,aiming,ae59ea,30,75,45,-35,15,rotation
4,aiming,ae59ea,31,105,45,-36,15,rotation
4,aiming,ae59ea,32,135,45,-27,15,rotation
4,aiming,ae59ea,33,105,45,-25,15,rotation
4,aiming,ae59ea,34,75,45,-27,15,rotation
4,aiming,ae59ea,35,45,45,-26,15,rotation
4,aiming,ae59ea,36,135,45,-34,15,rotation
4,aiming,ae59ea,37,75,45,-22,15,rotation
4,aiming,ae59ea,38,105,45,-31,15,rotation
4,aiming,ae59ea,39,135,45,-27,15,rotation
4,aiming,ae59ea,40,45,45,-20,15,rotation
4,aiming,ae59ea,41,75,45,-18,15,rotation
4,aiming,ae59ea,42,45,45,-15,15,rotation
4,aiming,ae59ea,43,135,45,-23,15,rotation
4,aiming,ae59ea,44,105,45,-21,15,rotation
4,aiming,ae59ea,45,75,45,-19,15,rotation
4,aiming,ae59ea,46,105,45,-18,15,rotation
4,aiming,ae59ea,47,135,45,-19,15,rotation
4,aiming,ae59ea,48,45,45,-15,15,rotation
4,aiming,ae59ea,49,75,45,-16,15,rotation
4,aiming,ae59ea,50,135,45,-22,15,rotation
4,aiming,ae59ea,51,45,45,-17,15,rotation
4,aiming,ae59ea,52,105,45,-23,15,rotation
4,aiming,ae59ea,53,45,45,-20,15,rotation
4,aiming,ae59ea,54,105,45,-19,15,rotation
4,aiming,ae59ea,55,135,45,-24,15,rotation
4,aiming,ae59ea,56,75,45,-15,15,rotation
4,aiming,ae59ea,57,45,45,-13,15,rotation
4,aiming,ae59ea,58,75,45,-13,15,rotation
4,aiming,ae59ea,59,135,45,-19,15,rotation
4,aiming,ae59ea,60,105,45,-22,15,rotation
4,aiming,ae59ea,61,45,45,-12,15,rotation
4,aiming,ae59ea,62,75,45,-16,15,rotation
4,aiming,ae59ea,63,105,45,-18,15,rotation
4,aiming,ae59ea,64,135,45,-17,15,rotation
4,aiming,ae59ea,65,105,45,-18,15,rotation
4,aiming,ae59ea,66,45,45,-15,15,rotation
4,aiming,ae59ea,67,135,45,-19,15,rotation
4,aiming,ae59ea,68,75,45,-18,15,rotation
4,aiming,ae59ea,69,105,45,-21,15,rotation
4,aiming,ae59ea,70,75,45,-20,15,rotation
4,aiming,ae59ea,71,135,45,-23,15,rotation
4,aiming,ae59ea,72,45,45,-15,15,rotation
4,aiming,ae59ea,73,135,45,-23,15,rotation
4,aiming,ae59ea,74,75,45,-21,15,rotation
4,aiming,ae59ea,75,105,45,-19,15,rotation
4,aiming,ae59ea,76,45,45,-12,15,rotation
4,aiming,ae59ea,77,45,45,-17,15,rotation
4,aiming,ae59ea,78,135,45,-21,15,rotation
4,aiming,ae59ea,79,75,45,-18,15,rotation
4,aiming,ae59ea,80,105,45,-25,15,rotation
4,aiming,ae59ea,81,135,45,-26,15,rotation
4,aiming,ae59ea,82,105,45,-24,15,rotation
4,aiming,ae59ea,83,75,45,-20,15,rotation
4,aiming,ae59ea,84,45,45,-19,15,rotation
4,aiming,ae59ea,85,45,45,-19,15,rotation
4,aiming,ae59ea,86,105,45,-19,15,rotation
4,aiming,ae59ea,87,75,45,-19,15,rotation
4,aiming,ae59ea,88,135,45,-25,15,rotation
4,aiming,ae59ea,89,105,45,-22,15,rotation
4,aiming,ae59ea,90,135,45,-28,15,rotation
4,aiming,ae59ea,91,45,45,-10,15,rotation
4,aiming,ae59ea,92,75,45,-13,15,rotation
4,aiming,ae59ea,93,105,45,-16,15,rotation
4,aiming,ae59ea,94,75,45,-12,15,rotation
4,aiming,ae59ea,95,45,45,-14,15,rotation
4,aiming,ae59ea,96,135,45,-28,15,rotation
4,aiming,ae59ea,97,135,45,-29,15,rotation
4,aiming,ae59ea,98,75,45,-21,15,rotation
4,aiming,ae59ea,99,45,45,-17,15,rotation
4,aiming,ae59ea,100,105,45,-20,15,rotation
4,aiming,ae59ea,101,75,45,-17,15,rotation
4,aiming,ae59ea,102,135,45,-23,15,rotation
4,aiming,ae59ea,103,45,45,-17,15,rotation
4,aiming,ae59ea,104,105,45,-23,15,rotation
4,aiming,ae59ea,105,135,45,-17,15,rotation
4,aiming,ae59ea,106,105,45,-14,15,rotation
4,aiming,ae59ea,107,75,45,-15,15,rotation
4,aiming,ae59ea,108,45,45,-19,15,rotation
4,aiming,ae59ea,109,75,45,-17,15,rotation
4,aiming,ae59ea,110,135,45,-28,15,rotation
4,aiming,ae59ea,111,105,45,-20,15,rotation
4,aiming,ae59ea,112,45,45,-20,15,rotation
4,aiming,ae59ea,113,105,45,-25,15,rotation
4,aiming,ae59ea,114,75,45,-19,15,rotation
4,aiming,ae59ea,115,135,45,-31,15,rotation
4,aiming,ae59ea,116,45,45,-15,15,rotation
4,aiming,ae59ea,117,135,45,-33,15,rotation
4,aiming,ae59ea,118,45,45,-19,15,rotation
4,aiming,ae59ea,119,75,45,-16,15,rotation
4,aiming,ae59ea,120,105,45,-20,15,rotation
4,aiming,2f3af5,1,45,0,1,15,baseline
4,aiming,2f3af5,2,135,0,1,15,baseline
4,aiming,2f3af5,3,105,0,0,15,baseline
4,aiming,2f3af5,4,75,0,0,15,baseline
4,aiming,2f3af5,5,105,0,0,15,baseline
4,aiming,2f3af5,6,135,0,0,15,baseline
4,aiming,2f3af5,7,45,0,0,15,baseline
4,aiming,2f3af5,8,75,0,0,15,baseline
4,aiming,2f3af5,9,105,0,1,15,baseline
4,aiming,2f3af5,10,135,0,0,15,baseline
4,aiming,2f3af5,11,75,0,0,15,baseline
4,aiming,2f3af5,12,45,0,1,15,baseline
4,aiming,2f3af5,13,45,0,1,15,baseline
4,aiming,2f3af5,14,135,0,0,15,baseline
4,aiming,2f3af5,15,105,0,1,15,baseline
4,aiming,2f3af5,16,75,0,0,15,baseline
4,aiming,2f3af5,17,75,0,0,15,baseline
4,aiming,2f3af5,18,45,0,1,15,baseline
4,aiming,2f3af5,19,105,0,0,15,baseline
4,aiming,2f3af5,20,135,0,0,15,baseline
4,aiming,2f3af5,21,135,45,-1,15,rotation
4,aiming,2f3af5,22,75,45,0,15,rotation
4,aiming,2f3af5,23,105,45,1,15,rotation
4,aiming,2f3af5,24,45,45,1,15,rotation
4,aiming,2f3af5,25,75,45,1,15,rotation
4,aiming,2f3af5,26,45,45,0,15,rotation
4,aiming,2f3af5,27,135,45,1,15,rotation
4,aiming,2f3af5,28,105,45,-32,15,rotation
4,aiming,2f3af5,29,135,45,-78,15,rotation
4,aiming,2f3af5,30,75,45,NA,15,rotation
4,aiming,2f3af5,31,45,45,NA,15,rotation
4,aiming,2f3af5,32,105,45,-39,15,rotation
4,aiming,2f3af5,33,135,45,-90,15,rotation
4,aiming,2f3af5,34,105,45,-38,15,rotation
4,aiming,2f3af5,35,45,45,NA,15,rotation
4,aiming,2f3af5,36,75,45,NA,15,rotation
4,aiming,2f3af5,37,105,45,-27,15,rotation
4,aiming,2f3af5,38,45,45,-29,15,rotation
4,aiming,2f3af5,39,135,45,-32,15,rotation
4,aiming,2f3af5,40,75,45,NA,15,rotation
4,aiming,2f3af5,41,75,45,-35,15,rotation
4,aiming,2f3af5,42,105,45,-35,15,rotation
4,aiming,2f3af5,43,45,45,-29,15,rotation
4,aiming,2f3af5,44,135,45,-35,15,rotation
4,aiming,2f3af5,45,75,45,-28,15,rotation
4,aiming,2f3af5,46,105,45,-32,15,rotation
4,aiming,2f3af5,47,45,45,-31,15,rotation
4,aiming,2f3af5,48,135,45,-39,15,rotation
4,aiming,2f3af5,49,105,45,-30,15,rotation
4,aiming,2f3af5,50,135,45,-30,15,rotation
4,aiming,2f3af5,51,45,45,-29,15,rotation
4,aiming,2f3af5,52,75,45,-32,15,rotation
4,aiming,2f3af5,53,105,45,-37,15,rotation
4,aiming,2f3af5,54,45,45,-23,15,rotation
4,aiming,2f3af5,55,75,45,-30,15,rotation
4,aiming,2f3af5,56,135,45,-34,15,rotation
4,aiming,2f3af5,57,105,45,-35,15,rotation
4,aiming,2f3af5,58,75,45,-33,15,rotation
4,aiming,2f3af5,59,135,45,-33,15,rotation
4,aiming,2f3af5,60,45,45,-33,15,rotation
4,aiming,2f3af5,61,105,45,-25,15,rotation
4,aiming,2f3af5,62,75,45,-28,15,rotation
4,aiming,2f3af5,63,45,45,-29,15,rotation
4,aiming,2f3af5,64,135,45,-30,15,rotation
4,aiming,2f3af5,65,45,45,-26,15,rotation
4,aiming,2f3af5,66,135,45,-32,15,rotation
4,aiming,2f3af5,67,75,45,-31,15,rotation
4,aiming,2f3af5,68,105,45,-28,15,rotation
4,aiming,2f3af5,69,45,45,-27,15,rotation
4,aiming,2f3af5,70,135,45,-35,15,rotation
4,aiming,2f3af5,71,105,45,-28,15,rotation
4,aiming,2f3af5,72,75,45,-29,15,rotation
4,aiming,2f3af5,73,105,45,-32,15,rotation
4,aiming,2f3af5,74,45,45,-28,15,rotation
4,aiming,2f3af5,75,75,45,-20,15,rotation
4,aiming,2f3af5,76,135,45,-32,15,rotation
4,aiming,2f3af5,77,75,45,-29,15,rotation
4,aiming,2f3af5,78,45,45,-23,15,rotation
4,aiming,2f3af5,79,135,45,-34,15,rotation
4,aiming,2f3af5,80,105,45,-23,15,rotation
4,aiming,2f3af5,81,45,45,-25,15,rotation
4,aiming,2f3af5,82,105,45,-28,15,rotation
4,aiming,2f3af5,83,75,45,-20,15,rotation
4,aiming,2f3af5,84,135,45,-29,15,rotation
4,aiming,2f3af5,85,45,45,-23,15,rotation
4,aiming,2f3af5,86,105,45,-30,15,rotation
4,aiming,2f3af5,87,135,45,-36,15,rotation
4,aiming,2f3af5,88,75,45,-35,15,rotation
4,aiming,2f3af5,89,75,45,-33,15,rotation
4,aiming,2f3af5,90,135,45,-34,15,rotation
4,aiming,2f3af5,91,105,45,-36,15,rotation
4,aiming,2f3af5,92,45,45,-22,15,rotation
4,aiming,2f3af5,93,105,45,-30,15,rotation
4,aiming,2f3af5,94,75,45,-31,15,rotation
4,aiming,2f3af5,95,45,45,-33,15,rotation
4,aiming,2f3af5,96,135,45,-29,15,rotation
4,aiming,2f3af5,97,75,45,-32,15,rotation
4,aiming,2f3af5,98,45,45,-33,15,rotation
4,aiming,2f3af5,99,135,45,-26,15,rotation
4,aiming,2f3af5,100,105,45,-33,15,rotation
4,aiming,2f3af5,101,105,45,-33,15,rotation
4,aiming,2f3af5,102,45,45,-3,15,rotation
4,aiming,2f3af5,103,135,45,-35,15,rotation
4,aiming,2f3af5,104,75,45,-29,15,rotation
4,aiming,2f3af5,105,75,45,-25,15,rotation
4,aiming,2f3af5,106,45,45,-32,15,rotation
4,aiming,2f3af5,107,105,45,-31,15,rotation
4,aiming,2f3af5,108,135,45,-39,15,rotation
4,aiming,2f3af5,109,45,45,-29,15,rotation
4,aiming,2f3af5,110,135,45,-34,15,rotation
4,aiming,2f3af5,111,105,45,-32,15,rotation
4,aiming,2f3af5,112,75,45,-26,15,rotation
4,aiming,2f3af5,113,105,45,-31,15,rotation
4,aiming,2f3af5,114,75,45,-31,15,rotation
